date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,TotalPosTests1,ninst_ICU_intub,ncumul_confirmed_non_resident,current_hosp_non_resident,diff_tested,current_hosp_resident
2020-07-15,08:45,BS,,1016.0,,5.0,2.0,,943.0,50.0,https://www.gesundheit.bs.ch,23.0,39.0,161.0,200.0,,,,510.0,1.0,,
2020-07-15,,FL,,84.0,,,,,83.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-07-15,,FR,,1278.0,,1.0,1.0,,155.0,85.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-07-15,,GE,,5477.0,,3.0,0.0,,909.0,295.0,https://www.ge.ch/document/21502/telecharger,39.0,146.0,247.0,,1.0,,,,,,
2020-07-15,11:00,GL,,133.0,,0.0,,,,13.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-07-15,,GR,,850.0,,1.0,0.0,0.0,,50.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,8.0,51.0,,,,,,,,,
2020-07-15,,JU,,258.0,,2.0,0.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-07-15,,LU,,806.0,,5.0,4.0,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,31.0,103.0,,,,,,,,,
2020-07-15,,NE,,761.0,,1.0,0.0,0.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-07-15,,NW,,127.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-07-15,00:00,OW,,88.0,,0.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-07-15,,SG,,925.0,,,,,,39.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-07-15,09:30,SH,,96.0,,5.0,0.0,,,7.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-07-15,01:00,SO,,497.0,,,,,,17.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-07-15,10:00,SZ,,371.0,,,,,325.0,23.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-07-15,10:00,TG,,417.0,0.0,4.0,1.0,,71.0,18.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-07-15,08:00,TI,,3381.0,,4.0,1.0,1.0,916.0,350.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-07-15,08:00,UR,,111.0,,0.0,,,93.0,7.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-07-15,,VD,,5775.0,,5.0,2.0,,,424.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-07-15,,VS,,2102.0,0.0,6.0,1.0,0.0,308.0,153.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-07-15,08:00,ZG,,257.0,,3.0,0.0,,221.0,9.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,15.0,36.0,64.0,100.0,,,,,,,
2020-07-15,14:30,ZH,,4154.0,,24.0,,6.0,,134.0,https://www.zh.ch/de/gesundheit/coronavirus.html,152.0,418.0,,,,,,,,,
2020-07-16,08:00,AG,,1439.0,,,,,,47.0,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,71.0,213.0,,,,,,,,,
2020-07-16,08:00,AR,,106.0,,1.0,0.0,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,4.0,35.0,,,,,,,,,
2020-07-16,08:00,BE,,2013.0,,,,,,97.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-07-16,,BL,,898.0,,2.0,0.0,0.0,834.0,35.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,25.0,51.0,166.0,217.0,,,,,,,
2020-07-16,08:25,BS,,1018.0,,5.0,2.0,,943.0,50.0,https://www.gesundheit.bs.ch,25.0,42.0,168.0,210.0,,,,510.0,1.0,,
2020-07-16,,FL,,85.0,,,,,83.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-07-16,,FR,,1282.0,,2.0,1.0,,155.0,85.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-07-16,,GE,,5491.0,,4.0,0.0,,909.0,295.0,https://www.ge.ch/document/21502/telecharger,44.0,154.0,267.0,,1.0,,,,,,
2020-07-16,11:30,GL,,135.0,,0.0,,,,13.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-07-16,,GR,,852.0,,1.0,0.0,0.0,,50.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,10.0,47.0,,,,,,,,,
2020-07-16,,JU,,259.0,,1.0,0.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-07-16,,LU,,807.0,,5.0,4.0,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,30.0,115.0,,,,,,,,,
2020-07-16,,NE,,761.0,,1.0,0.0,0.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-07-16,,NW,,127.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-07-16,00:00,OW,,88.0,,0.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-07-16,,SG,,932.0,,,,,,39.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-07-16,09:30,SH,,98.0,,4.0,0.0,,,7.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-07-16,01:00,SO,,499.0,,,,,,17.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-07-16,10:00,SZ,,373.0,,,,,327.0,24.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-07-16,10:00,TG,,423.0,0.0,4.0,1.0,,71.0,18.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-07-16,08:00,TI,,3390.0,,4.0,2.0,1.0,916.0,350.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-07-16,16:00,UR,,111.0,,0.0,,,100.0,7.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-07-16,,VD,,5788.0,,6.0,2.0,,,424.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-07-16,,VS,,2103.0,0.0,6.0,1.0,0.0,308.0,153.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-07-16,08:00,ZG,,259.0,,3.0,0.0,,223.0,9.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19.0,38.0,79.0,117.0,,,,,,,
2020-07-16,14:30,ZH,,4169.0,,23.0,,6.0,,134.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,,,,,,,,,
2020-07-17,08:00,AG,,1453.0,,,,,,47.0,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,68.0,205.0,,,,,,,,,
2020-07-17,08:00,AI,,25.0,,,,,,0.0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,0.0,3.0,,,,,,,,,
2020-07-17,10:30,AR,,107.0,,0.0,0.0,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,4.0,40.0,,,,,,,,,
2020-07-17,08:00,BE,,2024.0,,4.0,3.0,0.0,,97.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-07-17,,BL,,901.0,,3.0,0.0,0.0,836.0,35.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,22.0,51.0,220.0,271.0,,,,,,,
2020-07-17,08:15,BS,,1022.0,,5.0,2.0,,949.0,50.0,https://www.gesundheit.bs.ch,23.0,48.0,188.0,236.0,,,,510.0,1.0,,
2020-07-17,,FL,,85.0,,,,,83.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-07-17,,FR,,1284.0,,2.0,1.0,,155.0,85.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-07-17,,GE,,5504.0,,4.0,0.0,,912.0,295.0,https://www.ge.ch/document/21502/telecharger,59.0,213.0,286.0,,1.0,,,,,,
2020-07-17,11:00,GL,,136.0,,0.0,,,,13.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-07-17,,GR,,853.0,,1.0,0.0,0.0,,50.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,11.0,42.0,,,,,,,,,
2020-07-17,,JU,,259.0,,1.0,0.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-07-17,,LU,,813.0,,6.0,4.0,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,36.0,86.0,,,,,,,,,
2020-07-17,,NE,,765.0,,1.0,0.0,0.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-07-17,,NW,,127.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-07-17,00:00,OW,,88.0,,0.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-07-17,09:30,SH,,100.0,,7.0,0.0,,,7.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-07-17,01:00,SO,,500.0,,,,,,17.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-07-17,10:00,SZ,,374.0,,,,,327.0,24.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-07-17,10:00,TG,,427.0,0.0,4.0,1.0,,71.0,18.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-07-17,08:00,TI,,3393.0,,4.0,2.0,1.0,916.0,350.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-07-17,,VD,,5804.0,,8.0,5.0,,,424.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-07-17,,VS,,2105.0,2.0,6.0,2.0,1.0,310.0,153.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-07-17,08:00,ZG,,259.0,,5.0,0.0,,223.0,9.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,20.0,38.0,99.0,143.0,,,,,,,
2020-07-17,14:30,ZH,,4198.0,,26.0,,6.0,,134.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,,,,,,,,,
2020-07-18,08:00,BE,,2031.0,,,,,,97.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-07-18,,BL,,901.0,,0.0,0.0,0.0,839.0,35.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,23.0,57.0,233.0,290.0,,,,,,,
2020-07-18,10:00,BS,,1024.0,,6.0,2.0,,956.0,50.0,https://www.gesundheit.bs.ch,18.0,44.0,206.0,250.0,,,,510.0,1.0,,
2020-07-18,,FL,,86.0,,,,,83.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-07-18,,FR,,1292.0,,2.0,1.0,,155.0,85.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-07-18,,GE,,5517.0,,,,,,295.0,https://www.ge.ch/document/21502/telecharger,68.0,248.0,291.0,,,,,,,,
2020-07-18,,GR,,853.0,,1.0,0.0,0.0,,50.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,11.0,37.0,,,,,,,,,
2020-07-18,,JU,,259.0,,1.0,0.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-07-18,,LU,,,,7.0,4.0,,,,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,41.0,72.0,,,,,,,,,
2020-07-18,,NE,,765.0,,1.0,0.0,0.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-07-18,,NW,,128.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-07-18,,SH,,,,,,,,,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,,,,,,,,,,,
2020-07-18,10:00,SZ,,375.0,,,,,327.0,24.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-07-18,10:00,TG,,430.0,0.0,4.0,1.0,,71.0,18.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-07-18,,VD,,5814.0,,10.0,5.0,,,424.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-07-18,,VS,,2105.0,0.0,5.0,2.0,1.0,311.0,153.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-07-18,08:00,ZG,,259.0,,5.0,0.0,,223.0,9.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19.0,38.0,91.0,132.0,,,,,,,
2020-07-18,14:30,ZH,,4213.0,,24.0,,6.0,,134.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,,,,,,,,,
2020-07-19,08:00,BE,,2041.0,,,,,,97.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-07-19,,BL,,901.0,,0.0,0.0,0.0,842.0,35.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,22.0,57.0,233.0,290.0,,,,,,,
2020-07-19,14:44,BS,,1025.0,,6.0,2.0,,958.0,50.0,https://www.gesundheit.bs.ch https://www.bag.admin.ch/dam/bag/de/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/covid-19-woechentlicher-lagebericht.pdf.download.pdf/BAG_COVID-19_Woechentliche_Lage.pdf,17.0,32.0,247.0,279.0,,,,510.0,1.0,1124.0,
2020-07-19,,FL,,86.0,,,,,83.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-07-19,,FR,,1297.0,,3.0,1.0,,155.0,85.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-07-19,00:00,GE,51792.0,5521.0,,,,,,295.0,https://www.ge.ch/document/21502/telecharger,68.0,259.0,338.0,,,,,,,,
2020-07-19,,GR,,853.0,,1.0,0.0,0.0,,50.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,10.0,23.0,,,,,,,,,
2020-07-19,,JU,,259.0,,1.0,0.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-07-19,,LU,,819.0,,,,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-07-19,,NE,,765.0,,1.0,0.0,0.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-07-19,,NW,,128.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-07-19,,SH,,,,,,,,,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,,,,,,,,,,,
2020-07-19,10:00,SZ,,375.0,,,,,327.0,24.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-07-19,10:00,TG,,432.0,1.0,5.0,1.0,,71.0,18.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-07-19,,VD,,5820.0,,12.0,5.0,,,424.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-07-19,,VS,,2106.0,0.0,5.0,2.0,1.0,311.0,153.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-07-19,08:00,ZG,,259.0,,5.0,0.0,,223.0,9.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19.0,38.0,84.0,125.0,,,,,,,
2020-07-19,14:30,ZH,,4226.0,,24.0,,6.0,,134.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,,,,,,,,,
2020-07-20,08:00,AG,,1469.0,,,,,,47.0,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,54.0,158.0,,,,,,,,,
2020-07-20,08:00,AI,,25.0,,,,,,0.0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,0.0,3.0,,,,,,,,,
2020-07-20,07:40,AR,,107.0,,0.0,0.0,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,5.0,54.0,,,,,,,,,
2020-07-20,08:00,BE,,2045.0,,7.0,4.0,0.0,,97.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-07-20,,BL,,901.0,,0.0,0.0,0.0,845.0,35.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,19.0,48.0,256.0,304.0,,,,,,,
2020-07-20,08:45,BS,,1026.0,,7.0,3.0,,958.0,50.0,https://www.gesundheit.bs.ch,18.0,32.0,246.0,278.0,,,,510.0,1.0,,
2020-07-20,,FL,,86.0,,,,,83.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-07-20,,FR,,1304.0,,3.0,1.0,,155.0,85.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-07-20,,GE,,5538.0,,6.0,0.0,,915.0,295.0,https://www.ge.ch/document/21502/telecharger,80.0,283.0,356.0,,1.0,,,,,,
2020-07-20,13:30,GL,,136.0,,0.0,,,,13.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-07-20,,GR,,855.0,,1.0,0.0,0.0,,50.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,10.0,14.0,,,,,,,,,
2020-07-20,,JU,,259.0,,1.0,0.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-07-20,,LU,,819.0,,7.0,4.0,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,37.0,60.0,,,,,,,,,
2020-07-20,,NE,,767.0,,2.0,0.0,0.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-07-20,,NW,,128.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-07-20,00:00,OW,,89.0,,0.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-07-20,,SG,,944.0,,,,,,39.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-07-20,09:30,SH,,101.0,,3.0,0.0,,,8.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-07-20,01:00,SO,,503.0,,2.0,,,,18.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-07-20,10:00,SZ,,376.0,,,,,329.0,24.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-07-20,10:00,TG,,436.0,0.0,2.0,1.0,,74.0,18.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-07-20,08:00,TI,,3407.0,,6.0,2.0,1.0,916.0,350.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-07-20,16:00,UR,,112.0,,0.0,,,104.0,7.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-07-20,,VD,,5833.0,,12.0,5.0,,,424.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-07-20,,VS,,2109.0,0.0,5.0,2.0,1.0,311.0,153.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-07-20,08:00,ZG,,261.0,,2.0,0.0,,224.0,9.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,15.0,34.0,137.0,174.0,,,,,,,
2020-07-20,14:30,ZH,,4241.0,,29.0,,4.0,,135.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,,,,,,,,,
