date,time,abbreviation_canton,tests_performed,total_positive_cases,new_hosp,total_hospitalized,intensive_care,ncumul_vent,released,deaths,source,ncumul_confirmed_non_resident,current_hosp_non_resident,TotalPosTests1,ninst_ICU_intub,ncumul_ICF,ncumul_deceased_suspect,lat,long,name_canton,number_canton,new_positive_cases,new_deaths,total_currently_positive_per_100k,deaths_per_100k
2020-04-11,12:00,GE,18566,4300,-15,364,48,44.0,463,161,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,20.0,,46.220528,6.132935,Genève,25,49,7,868.34,32.512
2020-04-11,17:00,GL,,91,0,2,,,,2,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,,46.931042000000005,9.065751,Glarus,08,24,0,225.81,4.963
2020-04-11,03:00,GR,,728,0,35,,,,35,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,13,0,367.86,17.686
2020-04-11,16:00,JU,,183,-2,23,5,,,2,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,1,0,249.66,2.729
2020-04-11,11:00,LU,,568,0,69,6,,,10,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,8,1,139.73,2.46
2020-04-11,16:00,NE,,579,1,64,11,9.0,,42,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,9,2,325.28,23.596
2020-04-11,19:00,NW,,103,0,6,2,,,0,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,3,0,239.53,0.0
2020-04-11,03:00,SG,,641,0,60,11,,102,18,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,47.1832,9.274744,St. Gallen,17,9,1,127.01,3.566
2020-04-11,09:30,SH,,55,0,13,2,,,1,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,2,0,67.57,1.229
2020-04-11,03:00,SO,,306,1,23,,,,6,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,12,1,112.75,2.211
2020-04-11,03:00,SZ,10,249,0,1,,,118,10,https://www.sz.ch/public/upload/assets/46061/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,47.061787,8.756585,Schwyz,05,34,0,158.3,6.357
2020-04-11,03:00,TG,276,274,0,32,14,,,8,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,,47.568715,9.091957,Thurgau,01,10,0,100.07,2.922
2020-04-11,08:00,TI,,2818,-15,282,68,59.0,493,229,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187611&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=6f94f1f1d5cf92bdf5a1e053e6602530,,,,,,,46.295617,8.808924,Ticino,21,42,2,796.72,64.744
2020-04-11,16:00,UR,85,75,4,8,,,50,4,https://www.ur.ch/themen/2962,,,,,,,46.771849,8.628586,Uri,04,1,0,206.61,11.019
2020-04-11,03:00,VD,,4560,-16,309,82,,225,228,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,36,4,574.96,28.748
2020-04-11,15:00,VS,,1592,-7,124,26,22.0,148,82,https://www.vs.ch/documents/6756452/7008787/2020%2004%2011%20Sit%20Epid%20-%20État%20Stand,,,,,,,46.209567,7.604659,Valais/Wallis,23,27,7,466.18,24.012
2020-04-11,10:00,ZG,,168,-1,14,9,,79,4,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,0,1,133.97,3.19
2020-04-11,14:30,ZH,,2985,-3,149,,50.0,,76,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,58,6,198.43,5.052
2020-04-12,14:45,AG,,899,0,76,23,21.0,300,18,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200414_KFS_Coronavirus_Lagebulletin_32.pdf,,,,,,,47.40966,8.15688,Aargau,01,21,0,133.98,2.683
2020-04-12,08:00,BE,,1441,-4,95,33,22.0,,49,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,22,5,139.75,4.752
2020-04-12,03:00,BL,,740,-2,48,17,14.0,554,23,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,4,1,257.84,8.014
2020-04-12,10:00,BS,235,882,0,86,12,,629,33,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-882-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,485.0,23.0,,,,,47.564869,7.615259,Basel-Stadt,12,16,0,454.87,17.019
2020-04-12,03:00,FL,900,80,0,,,,1,1,https://www.regierung.li/media/attachments/190-corona-zusaetzliche-person-0412.pdf?t=637223083991919653,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,1,0,207.25,2.591
2020-04-12,03:00,FR,30,846,-3,65,19,,97,54,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,12,1,268.49,17.137
2020-04-12,12:00,GE,18741,4322,-1,363,47,43.0,479,167,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,21.0,,46.220528,6.132935,Genève,25,22,6,872.78,33.724
2020-04-12,03:00,GR,,732,0,35,,,,35,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,4,0,369.88,17.686
2020-04-12,16:00,JU,,183,-1,22,5,,,2,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,0,0,249.66,2.729
2020-04-12,11:00,LU,,576,0,60,5,,,10,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,8,0,141.7,2.46
2020-04-12,16:00,NE,,589,3,67,10,10.0,,46,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,10,4,330.9,25.843
2020-04-12,15:50,NW,,104,-2,4,2,,,0,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,1,0,241.86,0.0
2020-04-12,03:00,SG,,649,-2,58,9,,109,21,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,47.1832,9.274744,St. Gallen,17,8,3,128.59,4.161
2020-04-12,09:30,SH,,57,3,16,2,,,1,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,2,0,70.02,1.229
2020-04-12,03:00,SO,,315,0,23,,,,7,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,9,1,116.06,2.579
2020-04-12,03:00,SZ,10,251,0,1,,,119,11,https://www.sz.ch/public/upload/assets/46063/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,47.061787,8.756585,Schwyz,05,2,1,159.57,6.993
2020-04-12,03:00,TG,276,285,0,32,14,,,8,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,,47.568715,9.091957,Thurgau,01,11,0,104.09,2.922
2020-04-12,08:00,TI,,2869,-13,269,63,56.0,511,244,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187612&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=01ed3fadc99b1b00f0a8c4a0e41e7252,,,,,,,46.295617,8.808924,Ticino,21,51,15,811.14,68.985
2020-04-12,15:00,UR,85,77,-3,5,,,52,4,https://www.ur.ch/themen/2962,,,,,,,46.771849,8.628586,Uri,04,2,0,212.12,11.019
2020-04-12,03:00,VD,,4649,-1,308,77,,225,233,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,89,5,586.18,29.378
2020-04-12,15:00,VS,,1616,-5,119,23,18.0,157,86,https://www.vs.ch/documents/6756452/7008787/2020%2004%2012%20Sit%20Epid%20-%20%C3%89tat%20Stand,,,,,,,46.209567,7.604659,Valais/Wallis,23,24,4,473.21,25.183
2020-04-12,10:00,ZG,,168,-1,13,9,,80,5,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,0,1,133.97,3.987
2020-04-12,14:30,ZH,,3002,4,153,,49.0,,78,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,17,2,199.56,5.185
2020-04-13,14:45,AG,,906,0,76,23,21.0,300,19,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200414_KFS_Coronavirus_Lagebulletin_32.pdf,,,,,,,47.40966,8.15688,Aargau,01,7,1,135.02,2.832
2020-04-13,11:00,AI,,24,0,1,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,149.07,
2020-04-13,08:00,AR,,78,0,6,,,,3,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,1,0,141.3,5.435
2020-04-13,08:00,BE,,1456,-3,92,32,21.0,,49,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,15,0,141.21,4.752
2020-04-13,03:00,BL,,749,0,48,16,12.0,570,24,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,9,1,260.98,8.362
2020-04-13,10:00,BS,235,893,0,86,12,,653,34,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-893-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,487.0,,,,,,47.564869,7.615259,Basel-Stadt,12,11,1,460.55,17.535
2020-04-13,03:00,FL,900,80,0,,,,1,1,https://www.regierung.li/media/attachments/191-corona-keine-neuen-faelle-0413.pdf?t=637224053004137202,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,207.25,2.591
2020-04-13,03:00,FR,30,859,3,68,17,,97,55,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,13,1,272.61,17.455
2020-04-13,12:00,GE,19053,4372,1,364,47,42.0,490,170,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,18.0,,46.220528,6.132935,Genève,25,50,3,882.88,34.33
2020-04-13,16:00,GL,,92,0,2,,,,2,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,,46.931042000000005,9.065751,Glarus,08,1,0,228.29,4.963
2020-04-13,03:00,GR,,735,-1,34,,,,35,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,3,0,371.4,17.686
2020-04-13,16:00,JU,,184,2,24,5,,,2,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,1,0,251.02,2.729
2020-04-13,11:00,LU,,580,-20,40,5,,,10,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,4,0,142.68,2.46
2020-04-13,16:00,NE,,595,0,67,10,10.0,,47,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,6,1,334.27,26.404
2020-04-13,18:15,NW,,104,2,6,2,,,1,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,0,1,241.86,2.326
2020-04-13,03:00,SG,,657,0,58,10,,119,21,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,47.1832,9.274744,St. Gallen,17,8,0,130.18,4.161
2020-04-13,09:30,SH,,57,0,16,2,,,1,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,0,0,70.02,1.229
2020-04-13,03:00,SO,,321,0,23,,,,7,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,6,0,118.28,2.579
2020-04-13,03:00,SZ,10,251,0,1,,,128,12,https://www.sz.ch/public/upload/assets/46064/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,47.061787,8.756585,Schwyz,05,0,1,159.57,7.629
2020-04-13,03:00,TG,276,292,0,32,17,,,8,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,,47.568715,9.091957,Thurgau,01,7,0,106.65,2.922
2020-04-13,08:00,TI,,2900,0,269,63,56.0,511,251,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187614&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=0464d89cb8c291fbc9c266e6b7008814,,,,,,,46.295617,8.808924,Ticino,21,31,7,819.9,70.964
2020-04-13,14:00,UR,85,78,-1,4,,,52,4,https://www.ur.ch/themen/2962,,,,,,,46.771849,8.628586,Uri,04,1,0,214.88,11.019
2020-04-13,03:00,VD,,4684,9,317,75,,225,237,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,35,4,590.59,29.883
2020-04-13,15:00,VS,,1642,1,120,25,18.0,157,88,https://www.vs.ch/documents/6756452/7008787/2020%2004%2013%20Sit%20Epid%20-%20%C3%89tat%20Stand,,,,,,,46.209567,7.604659,Valais/Wallis,23,26,2,480.82,25.769
2020-04-13,10:00,ZG,,170,0,13,9,,84,5,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,2,0,135.57,3.987
2020-04-13,14:30,ZH,,3019,1,154,,50.0,,82,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,17,4,200.69,5.451
2020-04-14,14:45,AG,,912,0,78,22,22.0,400,19,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200414_KFS_Coronavirus_Lagebulletin_32.pdf,,,,,,,47.40966,8.15688,Aargau,01,6,0,135.92,2.832
2020-04-14,11:00,AI,,24,0,1,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,149.07,
2020-04-14,08:00,AR,,79,0,6,,,,3,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,1,0,143.12,5.435
2020-04-14,08:00,BE,,1470,-7,85,31,21.0,,49,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,14,0,142.57,4.752
2020-04-14,03:00,BL,,755,0,48,14,8.0,597,25,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,6,1,263.07,8.711
2020-04-14,10:00,BS,235,899,0,86,9,,663,34,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-899-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,490.0,25.0,,,,,47.564869,7.615259,Basel-Stadt,12,6,0,463.64,17.535
2020-04-14,03:00,FR,30,879,0,68,14,,98,57,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,20,2,278.96,18.089
2020-04-14,12:00,GE,19596,4424,1,365,46,41.0,490,174,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,21.0,,46.220528,6.132935,Genève,25,52,4,893.38,35.137
2020-04-14,13:00,GL,,105,0,2,,,,2,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,,46.931042000000005,9.065751,Glarus,08,13,0,260.55,4.963
2020-04-14,03:00,GR,,740,0,34,,,,37,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,5,2,373.93,18.696
2020-04-14,16:00,JU,,185,-3,21,5,,,2,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,1,0,252.39,2.729
2020-04-14,11:00,LU,,589,7,47,4,,,11,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,9,1,144.9,2.706
2020-04-14,16:00,NE,,606,-7,60,11,10.0,,48,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,11,1,340.45,26.966
2020-04-14,15:45,NW,,105,1,7,2,,,1,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,1,0,244.19,2.326
2020-04-14,15:45,OW,6,64,-1,0,,,1,0,https://www.ow.ch/de/verwaltung/dienstleistungen/?dienst_id=5962,,,,,,,46.804527,8.144317000000001,Obwalden,06,2,0,170.21,0.0
2020-04-14,03:00,SG,,664,1,59,9,,120,21,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,47.1832,9.274744,St. Gallen,17,7,0,131.56,4.161
2020-04-14,09:30,SH,,57,-6,10,2,,,1,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,0,0,70.02,1.229
2020-04-14,03:00,SO,,325,-1,22,,,,8,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,4,1,119.75,2.948
2020-04-14,03:00,SZ,10,258,0,1,,,128,13,https://www.sz.ch/public/upload/assets/46067/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,47.061787,8.756585,Schwyz,05,7,1,164.02,8.264
2020-04-14,03:00,TG,276,296,3,35,16,,,10,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,,47.568715,9.091957,Thurgau,01,4,2,108.11,3.652
2020-04-14,08:00,TI,,2912,5,274,63,54.0,524,258,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187617&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=64be59067038bfdaf603d60bfab0aa52,,,,,,,46.295617,8.808924,Ticino,21,12,7,823.3,72.943
2020-04-14,14:00,UR,85,78,-1,3,,,56,4,https://www.ur.ch/themen/2962,,,,,,,46.771849,8.628586,Uri,04,0,0,214.88,11.019
2020-04-14,03:00,VD,,4741,-20,297,73,,225,254,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,57,17,597.78,32.026
2020-04-14,15:00,VS,,1664,-5,115,23,16.0,165,90,https://www.vs.ch/documents/6756452/7008787/2020%2004%2014%20Sit%20Epid%20-%20%C3%89tat%20Stand,,,,,,,46.209567,7.604659,Valais/Wallis,23,22,2,487.26,26.354
2020-04-14,08:00,ZG,,171,0,13,9,,88,5, 	https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,1,0,136.36,3.987
2020-04-14,14:30,ZH,,3066,-5,149,,52.0,,86,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,47,4,203.82,5.717
2020-04-15,14:45,AG,,929,-9,69,20,20.0,450,22,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200415_KFS_Coronavirus_Lagebulletin_33.pdf,,,,,,,47.40966,8.15688,Aargau,01,17,3,138.45,3.279
2020-04-15,11:00,AI,,24,0,1,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,149.07,
2020-04-15,08:00,AR,,79,0,6,,,,3,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,0,0,143.12,5.435
2020-04-15,08:00,BE,,1489,-3,82,30,18.0,,53,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,19,4,144.41,5.14
2020-04-15,03:00,BL,,768,-3,45,9,7.0,610,25,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,13,0,267.6,8.711
2020-04-15,10:00,BS,235,909,-6,80,7,,682,36,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-909-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,492.0,22.0,,,,,47.564869,7.615259,Basel-Stadt,12,10,2,468.8,18.566
2020-04-15,03:00,FL,900,80,0,,,,1,1,https://www.regierung.li/media/attachments/194-corona-neue-wege-zur-messung-0415.pdf?t=637225709239139141,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,207.25,2.591
2020-04-15,03:00,FR,30,890,-7,61,16,,105,63,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,11,6,282.45,19.994
2020-04-15,12:00,GE,20087,4489,-13,352,41,37.0,502,178,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,26.0,,46.220528,6.132935,Genève,25,65,4,906.5,35.945
2020-04-15,12:00,GL,,105,0,2,,,,2,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,,46.931042000000005,9.065751,Glarus,08,0,0,260.55,4.963
2020-04-15,03:00,GR,,746,2,36,,,,38,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,6,1,376.96,19.202
2020-04-15,16:00,JU,,188,-4,17,5,,,2,https://www.jura.ch/fr/Autorites/Coronavirus/Accueil/Coronavirus-Informations-officielles-a-la-population-jurassienne.html,,,,,,,47.350744,7.156107,Jura,26,3,0,256.48,2.729
2020-04-15,11:00,LU,,596,-1,46,4,,,12,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,7,1,146.62,2.952
2020-04-15,16:00,NE,,615,-6,54,12,10.0,,48,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,9,0,345.51,26.966
2020-04-15,17:30,NW,,106,0,7,2,,,2,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,1,1,246.51,4.651
2020-04-15,15:25,OW,6,64,0,0,,,1,0,https://www.ow.ch/de/verwaltung/dienstleistungen/?dienst_id=5962,,,,,,,46.804527,8.144317000000001,Obwalden,06,0,0,170.21,0.0
2020-04-15,03:00,SG,,676,-12,47,9,,123,23,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,47.1832,9.274744,St. Gallen,17,12,2,133.94,4.557
2020-04-15,09:30,SH,,59,1,11,2,,,1,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,2,0,72.48,1.229
2020-04-15,03:00,SO,,329,0,22,,,,8,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,4,0,121.22,2.948
2020-04-15,03:00,SZ,10,261,0,1,,,144,13,https://www.sz.ch/public/upload/assets/46093/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,47.061787,8.756585,Schwyz,05,3,0,165.92,8.264
2020-04-15,03:00,TG,276,302,-7,28,14,,,11,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,,47.568715,9.091957,Thurgau,01,6,1,110.3,4.018
2020-04-15,08:00,TI,,2927,-9,265,60,50.0,548,263,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187624&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=c6ac05de202d47a4a41e41ec4d16b3b1,,,,,,,46.295617,8.808924,Ticino,21,15,5,827.54,74.357
