date,time,abbreviation_canton,tests_performed,total_positive_cases,total_hospitalized,intensive_care,ncumul_vent,released,deaths,source,pos_tests_1,recovered,ncumul_ICU_intub,ncumul_ICF,ncumul_deceased_suspect,lat,long,name_canton,number_canton,total_currently_positive_per_100k
2020-03-24,00:00,SO,,104.0,,,,,1.0,https://corona.so.ch/,,,,,,47.304135,7.639388,Solothurn,11,38.32
2020-03-24,00:00,TG,276.0,87.0,,,,,1.0,https://www.tg.ch/news/fachdossier-coronavirus.html/10552 & https://www.tg.ch/news/news-detailseite.html/485/news/44925,,,,,,47.568715,9.091957,Thurgau,01,31.78
2020-03-24,08:00,TI,,1211.0,285.0,50.0,,,53.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187520&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=4d581f57e92de04937175bab9e5b0f14,68.0,,48.0,,,46.295617,8.808924,Ticino,21,342.38
2020-03-24,12:00,UR,85.0,25.0,1.0,,,1.0,,https://www.ur.ch/themen/2920,,,,,,46.771849,8.628586,Uri,04,68.87
2020-03-24,00:00,VD,,2162.0,266.0,46.0,,100.0,21.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,46.570091,6.557809000000001,Vaud,22,272.6
2020-03-24,16:00,VS,,606.0,80.0,11.0,9.0,,13.0,https://www.vs.ch/de/web/coronavirus,,,,,,46.209567,7.604659,Valais,23,177.45
2020-03-24,08:00,ZG,,72.0,1.0,,,12.0,,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,47.157296,8.537294,Zug,09,57.42
2020-03-24,9:30,ZH,855.0,1211.0,,,,,5.0,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,59.0,11.0,,,,47.41275,8.65508,Zürich,01,80.5
2020-03-25,15:00,AG,,319.0,16.0,5.0,5.0,,2.0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200325_KFS_Coronavirus_Lagebulletin_19.pdf,,,,,,47.40966,8.15688,Aargau,01,47.54
2020-03-25,17:00,AI,,9.0,1.0,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,55.9
2020-03-25,08:00,AR,57.0,34.0,6.0,,,,2.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,61.59
2020-03-25,00:00,BE,,624.0,,,,,6.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,46.823608,7.636667,Bern,02,60.52
2020-03-25,14:00,BL,,341.0,,,,,5.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,47.45176,7.702414,Basel-Landschaft,13,118.82
2020-03-25,10:00,BS,235.0,466.0,58.0,,,128.0,8.0,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-466-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,47.564869,7.615259,Basel-Stadt,12,240.33
2020-03-25,00:00,FL,99.0,53.0,,,,,,https://www.regierung.li/media/attachments/145-drive-trouhg-anlage-corona.pdf?t=637207634421649200,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,137.31
2020-03-25,00:00,FR,30.0,293.0,39.0,,,,6.0,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,46.718391,7.074008,Fribourg,10,92.99
2020-03-25,12:00,GE,,1708.0,258.0,50.0,,122.0,15.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,48.0,18.0,,46.220528,6.132935,Genève,25,344.91
2020-03-25,13:30,GL,,40.0,2.0,,,,,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,46.931042000000005,9.065751,Glarus,08,99.26
2020-03-25,00:00,GR,,322.0,43.0,,,,6.0,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,46.656248,9.628198,Graubünden,01,162.71
2020-03-25,18:00,JU,,78.0,16.0,3.0,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres/Evolution-des-cas-COVID-19-dans-le-Jura.html https://www.jura.ch/fr/Autorites/Coronavirus/Accueil/Coronavirus-Informations-officielles-a-la-population-jurassienne.html,,,,,,47.350744,7.156107,Jura,26,106.41
2020-03-25,11:00,LU,,228.0,,,,,2.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,47.067763,8.1102,Luzern,03,56.09
2020-03-25,14:00,NE,,256.0,,,,,2.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Pages/Coronavirus.aspx,,,,,,46.995534,6.780126,Neuchatel,24,143.82
2020-03-25,15:30,NW,,44.0,,,,,,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,46.926755,8.405302,Nidwalden,07,102.33
2020-03-25,00:00,OW,6.0,27.0,,,,,,https://www.ow.ch/de/verwaltung/dienstleistungen/?dienst_id=5962,,,,,,46.804527,8.144317000000001,Obwalden,06,71.81
2020-03-25,00:00,SG,,228.0,,,,,1.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,47.1832,9.274744,St. Gallen,17,45.18
2020-03-25,08:00,SH,,34.0,,,,,,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,47.71357,8.59167,Schaffhausen,14,41.77
2020-03-25,00:00,SO,,129.0,,,,,1.0,https://corona.so.ch/,,,,,,47.304135,7.639388,Solothurn,11,47.53
2020-03-25,00:00,SZ,1.0,99.0,1.0,,,10.0,,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,,,47.061787,8.756585,Schwyz,05,62.94
2020-03-25,00:00,TG,276.0,96.0,,,,,1.0,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,47.568715,9.091957,Thurgau,01,35.06
2020-03-25,08:00,TI,,1354.0,306.0,57.0,,,60.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187523&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=982795a2c13394282accc3a8506c9ba0,68.0,,55.0,,,46.295617,8.808924,Ticino,21,382.81
2020-03-25,00:00,VD,,2215.0,291.0,58.0,,117.0,21.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,46.570091,6.557809000000001,Vaud,22,279.28
2020-03-25,15:00,VS,,651.0,84.0,11.0,9.0,,14.0,https://www.vs.ch/documents/6756452/7008787/Sit%20Epid%20-%20%C3%89tat%20Stand%2025.03.2020.pdf,,,,,,46.209567,7.604659,Valais,23,190.63
2020-03-25,08:00,ZG,,80.0,1.0,,,18.0,,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,47.157296,8.537294,Zug,09,63.8
2020-03-25,9:30,ZH,855.0,1363.0,,,,,7.0,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,59.0,11.0,,,,47.41275,8.65508,Zürich,01,90.61
2020-03-26,15:00,AG,,349.0,38.0,10.0,9.0,,2.0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200326_KFS_Coronavirus_Lagebulletin_20.pdf,,,,,,47.40966,8.15688,Aargau,01,52.01
2020-03-26,18:00,AI,,11.0,1.0,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,68.32
2020-03-26,16:00,AR,57.0,42.0,6.0,,,,2.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,76.09
2020-03-26,00:00,BE,,660.0,,,,,7.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,46.823608,7.636667,Bern,02,64.01
2020-03-26,14:00,BL,,422.0,,,,,5.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,47.45176,7.702414,Basel-Landschaft,13,147.04
2020-03-26,10:30,BS,235.0,505.0,74.0,8.0,,155.0,12.0,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-505-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,47.564869,7.615259,Basel-Stadt,12,260.44
2020-03-26,00:00,FL,99.0,56.0,,,,,,https://www.regierung.li/media/attachments/151-900-personen-getestet.pdf?t=637208497707275503,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,145.08
2020-03-26,00:00,FR,30.0,309.0,44.0,,,,11.0,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,46.718391,7.074008,Fribourg,10,98.06
2020-03-26,12:00,GE,,1743.0,272.0,52.0,,144.0,21.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,48.0,18.0,,46.220528,6.132935,Genève,25,351.98
2020-03-26,13:30,GL,,43.0,2.0,,,,,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,46.931042000000005,9.065751,Glarus,08,106.7
2020-03-26,00:00,GR,,373.0,45.0,,,,9.0,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,46.656248,9.628198,Graubünden,01,188.48
2020-03-26,16:00,JU,,99.0,16.0,3.0,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Accueil/Coronavirus-Informations-officielles-a-la-population-jurassienne.html,,,,,,47.350744,7.156107,Jura,26,135.06
2020-03-26,11:00,LU,,253.0,,,,,3.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,47.067763,8.1102,Luzern,03,62.24
2020-03-26,14:30,NE,,271.0,,,,,5.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Pages/Coronavirus.aspx,,,,,,46.995534,6.780126,Neuchatel,24,152.25
2020-03-26,16:00,NW,,48.0,,,,,,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,46.926755,8.405302,Nidwalden,07,111.63
2020-03-26,00:00,OW,6.0,30.0,,,,,,https://www.ow.ch/de/verwaltung/dienstleistungen/?dienst_id=5962,,,,,,46.804527,8.144317000000001,Obwalden,06,79.79
2020-03-26,00:00,SG,,280.0,,,,,1.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,47.1832,9.274744,St. Gallen,17,55.48
2020-03-26,07:00,SH,,35.0,,,,,,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,47.71357,8.59167,Schaffhausen,14,43.0
2020-03-26,00:00,SO,,141.0,,,,,1.0,https://corona.so.ch/,,,,,,47.304135,7.639388,Solothurn,11,51.95
2020-03-26,00:00,SZ,1.0,99.0,1.0,,,10.0,1.0,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,,,47.061787,8.756585,Schwyz,05,62.94
2020-03-26,00:00,TG,276.0,110.0,,,,,1.0,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,47.568715,9.091957,Thurgau,01,40.18
2020-03-26,08:00,TI,,1401.0,298.0,60.0,,,67.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187523&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=982795a2c13394282accc3a8506c9ba0,68.0,,56.0,,,46.295617,8.808924,Ticino,21,396.1
2020-03-26,00:00,UR,85.0,38.0,4.0,,,2.0,,https://www.ur.ch/themen/2920,,,,,,46.771849,8.628586,Uri,04,104.68
2020-03-26,00:00,VS,,715.0,96.0,11.0,9.0,,15.0,https://www.vs.ch/de/web/coronavirus,,,,,,46.209567,7.604659,Valais,23,209.37
2020-03-26,08:00,ZG,,87.0,1.0,,,15.0,,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,47.157296,8.537294,Zug,09,69.38
2020-03-26,9:30,ZH,855.0,1476.0,152.0,,32.0,,9.0,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,59.0,11.0,,,,47.41275,8.65508,Zürich,01,98.12
