date,time,abbreviation_canton,tests_performed,total_positive_cases,new_hosp,total_hospitalized,intensive_care,ncumul_vent,released,deaths,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,ncumul_confirmed_non_resident,current_hosp_non_resident,current_hosp_resident,TotalPosTests1,ninst_ICU_intub,lat,long,name_canton,number_canton,new_positive_cases,new_deaths,total_currently_positive_per_100k,deaths_per_100k
2020-09-04,12:00,AI,,25,0,1,,,,0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,0.0,1.0,9.0,10.0,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,155.28,0.0
2020-09-04,08:00,BE,,2610,0,4,2,2.0,,99,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,26,0,253.13,9.601
2020-09-04,03:00,BL,,1059,0,0,0,0.0,971,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,56.0,228.0,197.0,425.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,1,0,368.99,12.195
2020-09-04,09:00,BS,235,1233,0,5,2,,1130,54,https://www.gesundheit.bs.ch,49.0,101.0,267.0,368.0,,539.0,2.0,3.0,,,47.564869,7.615259,Basel-Stadt,12,4,0,635.89,27.849
2020-09-04,03:00,FL,900,107,0,0,,,104,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,277.2,2.591
2020-09-04,03:00,FR,30,1799,1,6,1,,163,85,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,34,0,570.93,26.976
2020-09-04,03:00,GE,71961,7180,-5,16,0,1.0,973,300,https://www.ge.ch/document/21502/telecharger,332.0,881.0,1347.0,,1.0,,,,,,46.220528,6.132935,Genève,25,44,1,1449.92,60.582
2020-09-04,12:30,GL,,166,0,0,,,,13,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,46.931042000000005,9.065751,Glarus,08,0,0,411.91,32.258
2020-09-04,03:00,GR,,1009,0,1,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,18.0,75.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,0,0,509.85,25.265
2020-09-04,03:00,JU,,275,2,4,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,2,0,375.17,9.55
2020-09-04,03:00,LU,,1083,1,8,1,,,21,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,57.0,142.0,,,,,,,,,47.067763,8.1102,Luzern,03,6,0,266.42,5.166
2020-09-04,03:00,NE,,901,1,1,0,0.0,,84,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,4,0,506.18,47.191
2020-09-04,03:00,NW,,137,0,0,0,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,318.6,6.977
2020-09-04,03:00,OW,6,107,-1,0,,,1,0,https://www.ow.ch/dl.php/de/5f636bf8a9377/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,46.804527,8.144317000000001,Obwalden,06,0,0,284.57,0.0
2020-09-04,09:30,SH,,167,0,0,0,,,8,https://sh.ch/CMS/get/file/f48a7425-2dc2-4f9d-b80e-7592dc45c13f,5.0,46.0,62.0,,,,,,,,47.71357,8.59167,Schaffhausen,14,1,0,205.16,9.828
2020-09-04,01:00,SO,,721,0,0,,,,18,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,47.304135,7.639388,Solothurn,11,3,0,265.66,6.632
2020-09-04,09:00,SZ,10,496,0,1,,,454,25,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,2,0,315.32,15.893
2020-09-04,10:00,TG,276,587,0,5,2,,81,19,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,23.0,,,,,,,,,,47.568715,9.091957,Thurgau,01,3,0,214.39,6.939
2020-09-04,08:00,TI,,3556,0,1,0,0.0,928,350,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,46.295617,8.808924,Ticino,21,5,0,1005.37,98.954
2020-09-04,16:00,UR,85,137,0,0,,,127,7,https://www.ur.ch/themen/2962,,15.0,,,,,,,,,46.771849,8.628586,Uri,04,0,0,377.41,19.284
2020-09-04,03:00,VD,,7694,2,18,4,,,434,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,136,0,970.12,54.722
2020-09-04,03:00,VS,,2429,0,3,0,0.0,320,155,https://www.vs.ch/de/web/coronavirus,76.0,219.0,330.0,,,,,,,,46.209567,7.604659,Valais/Wallis,23,12,0,711.27,45.388
2020-09-04,08:00,ZG,,371,0,2,0,,317,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,24.0,17.0,166.0,183.0,,,,,,,47.157296,8.537294,Zug,09,10,0,295.85,7.177
2020-09-04,14:30,ZH,,6394,0,28,,7.0,,142,https://www.zh.ch/de/gesundheit/coronavirus.html,593.0,1378.0,,,,,,,,,47.41275,8.65508,Zürich,01,96,0,425.05,9.44
2020-09-05,03:00,AG,,2220,0,2,1,1.0,1170,52,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,,,,,,,,,,,47.40966,8.15688,Aargau,01,20,0,330.85,7.75
2020-09-05,08:00,BE,,2650,0,4,2,2.0,,99,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,40,0,257.01,9.601
2020-09-05,03:00,BL,,1063,0,0,0,0.0,977,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,49.0,191.0,211.0,402.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,4,0,370.38,12.195
2020-09-05,09:15,BS,235,1237,1,6,2,,1137,54,https://www.gesundheit.bs.ch,46.0,79.0,302.0,381.0,,541.0,2.0,4.0,,,47.564869,7.615259,Basel-Stadt,12,4,0,637.96,27.849
2020-09-05,03:00,FL,900,107,0,0,,,104,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,277.2,2.591
2020-09-05,03:00,FR,30,1820,-1,5,1,,164,85,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,21,0,577.59,26.976
2020-09-05,03:00,GE,71961,7213,0,16,0,1.0,973,301,https://www.ge.ch/document/21502/telecharger,355.0,907.0,1365.0,,,,,,,,46.220528,6.132935,Genève,25,33,1,1456.58,60.784
2020-09-05,03:00,GR,,1022,0,1,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,28.0,114.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,13,0,516.42,25.265
2020-09-05,03:00,JU,,277,0,4,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,2,0,377.9,9.55
2020-09-05,03:00,NE,,905,0,1,0,0.0,,84,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,4,0,508.43,47.191
2020-09-05,03:00,NW,,138,1,1,1,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,1,0,320.93,6.977
2020-09-05,03:00,SG,,1306,0,7,1,0.0,226,41,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,47.1832,9.274744,St. Gallen,17,12,0,258.77,8.124
2020-09-05,09:00,SZ,10,500,0,1,,,456,25,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,4,0,317.86,15.893
2020-09-05,10:00,TG,276,592,-1,4,2,,82,19,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,47.568715,9.091957,Thurgau,01,5,0,216.22,6.939
2020-09-05,03:00,VD,,7791,2,20,5,,,434,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,97,0,982.35,54.722
2020-09-05,03:00,VS,,2438,0,3,0,0.0,320,155,https://www.vs.ch/de/web/coronavirus,71.0,227.0,327.0,,,,,,,,46.209567,7.604659,Valais/Wallis,23,9,0,713.91,45.388
2020-09-05,08:00,ZG,,371,0,2,0,,317,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,29.0,21.0,155.0,176.0,,,,,,,47.157296,8.537294,Zug,09,0,0,295.85,7.177
2020-09-05,14:30,ZH,,6472,2,30,,8.0,,142,https://www.zh.ch/de/gesundheit/coronavirus.html,593.0,1378.0,,,,,,,,,47.41275,8.65508,Zürich,01,78,0,430.23,9.44
2020-09-06,03:00,AG,,2225,0,2,1,1.0,1170,52,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,,,,,,,,,,,47.40966,8.15688,Aargau,01,5,0,331.59,7.75
2020-09-06,12:00,AI,,25,0,1,,,,0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,0.0,1.0,9.0,10.0,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,155.28,0.0
2020-09-06,08:00,BE,,2673,0,4,2,2.0,,99,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,23,0,259.24,9.601
2020-09-06,03:00,BL,,1067,0,0,0,0.0,981,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,46.0,151.0,216.0,367.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,4,0,371.78,12.195
2020-09-06,09:45,BS,235,1241,-1,5,2,,1148,54,https://www.gesundheit.bs.ch,39.0,75.0,331.0,406.0,,541.0,2.0,3.0,,,47.564869,7.615259,Basel-Stadt,12,4,0,640.02,27.849
2020-09-06,03:00,FL,900,107,0,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,277.2,2.591
2020-09-06,03:00,FR,30,1874,0,5,1,,164,87,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,54,2,594.73,27.61
2020-09-06,03:00,GE,71961,7234,0,16,0,1.0,973,301,https://www.ge.ch/document/21502/telecharger,358.0,880.0,1377.0,,,,,,,,46.220528,6.132935,Genève,25,21,0,1460.82,60.784
2020-09-06,03:00,GR,,1022,0,1,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,28.0,114.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,0,0,516.42,25.265
2020-09-06,03:00,JU,,277,0,4,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,0,0,377.9,9.55
2020-09-06,03:00,NE,,915,0,1,0,0.0,,85,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,10,1,514.04,47.753
2020-09-06,03:00,NW,,138,0,1,1,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,320.93,6.977
2020-09-06,12:00,SG,,1310,0,8,1,0.0,226,41,https://www.sg.ch/tools/informationen-coronavirus.html,87.0,561.0,,,,,,,,,47.1832,9.274744,St. Gallen,17,4,0,259.56,8.124
2020-09-06,09:00,SZ,10,500,0,1,,,456,25,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,0,0,317.86,15.893
2020-09-06,10:00,TG,276,592,0,4,2,,82,19,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,47.568715,9.091957,Thurgau,01,0,0,216.22,6.939
2020-09-06,19:00,UR,85,137,0,0,,,127,7,https://www.ur.ch/themen/2962,,14.0,,,,,,,,,46.771849,8.628586,Uri,04,0,0,377.41,19.284
2020-09-06,03:00,VD,,7850,0,20,4,,,434,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,59,0,989.79,54.722
2020-09-06,03:00,VS,,2440,0,3,0,0.0,320,155,https://www.vs.ch/de/web/coronavirus,70.0,236.0,311.0,,,,,,,,46.209567,7.604659,Valais/Wallis,23,2,0,714.49,45.388
2020-09-06,08:00,ZG,,371,0,2,0,,317,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,28.0,36.0,144.0,180.0,,,,,,,47.157296,8.537294,Zug,09,0,0,295.85,7.177
2020-09-06,14:30,ZH,,6514,1,31,,8.0,,142,https://www.zh.ch/de/gesundheit/coronavirus.html,593.0,1378.0,,,,,,,,,47.41275,8.65508,Zürich,01,42,0,433.03,9.44
2020-09-07,03:00,AG,,2240,0,2,1,1.0,1170,52,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,145.0,332.0,702.0,,,,,,,,47.40966,8.15688,Aargau,01,15,0,333.83,7.75
2020-09-07,12:00,AI,,25,0,1,,,,0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,0.0,0.0,10.0,10.0,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,155.28,0.0
2020-09-07,13:35,AR,,139,-3,0,0,,,3,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,8.0,16.0,37.0,53.0,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,4,0,251.81,5.435
2020-09-07,08:00,BE,,2681,0,3,2,1.0,,99,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,8,0,260.01,9.601
2020-09-07,03:00,BL,,1067,0,0,0,0.0,987,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,37.0,107.0,213.0,320.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,0,0,371.78,12.195
2020-09-07,09:00,BS,235,1247,-1,4,1,,1151,54,https://www.gesundheit.bs.ch,42.0,63.0,325.0,388.0,,543.0,1.0,3.0,,,47.564869,7.615259,Basel-Stadt,12,6,0,643.12,27.849
2020-09-07,03:00,FL,900,107,0,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,277.2,2.591
2020-09-07,03:00,FR,30,1898,0,5,1,,164,87,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,24,0,602.35,27.61
2020-09-07,03:00,GE,71961,7274,-2,14,1,1.0,973,301,https://www.ge.ch/document/21502/telecharger,363.0,773.0,1337.0,,1.0,,,,,,46.220528,6.132935,Genève,25,40,0,1468.9,60.784
2020-09-07,11:30,GL,,166,0,0,,,,13,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,46.931042000000005,9.065751,Glarus,08,0,0,411.91,32.258
2020-09-07,03:00,GR,,1023,0,1,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,23.0,121.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,1,0,516.93,25.265
2020-09-07,03:00,JU,,280,0,4,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,3,0,381.99,9.55
2020-09-07,03:00,LU,,1092,0,8,2,,,21,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,43.0,119.0,,,,,,,,,47.067763,8.1102,Luzern,03,9,0,268.63,5.166
2020-09-07,03:00,NE,,927,1,2,0,0.0,,85,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,12,0,520.79,47.753
2020-09-07,03:00,NW,,138,0,1,1,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,320.93,6.977
2020-09-07,03:00,OW,6,107,0,0,,,1,0,https://www.ow.ch/dl.php/de/5f636bf8a9377/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,46.804527,8.144317000000001,Obwalden,06,0,0,284.57,0.0
2020-09-07,12:00,SG,,1321,0,8,1,0.0,226,41,https://www.sg.ch/tools/informationen-coronavirus.html,83.0,541.0,,,,,,,,,47.1832,9.274744,St. Gallen,17,11,0,261.74,8.124
2020-09-07,09:00,SH,,168,0,0,0,,,8,https://sh.ch/CMS/get/file/f48a7425-2dc2-4f9d-b80e-7592dc45c13f,6.0,57.0,68.0,,,,,,,,47.71357,8.59167,Schaffhausen,14,1,0,206.39,9.828
2020-09-07,01:00,SO,,731,1,1,,,,18,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,47.304135,7.639388,Solothurn,11,10,0,269.34,6.632
2020-09-07,09:00,SZ,10,508,0,1,,,460,25,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,8,0,322.95,15.893
2020-09-07,10:00,TG,276,592,0,4,2,,82,19,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,23.0,,,,,,,,,,47.568715,9.091957,Thurgau,01,0,0,216.22,6.939
2020-09-07,08:00,TI,,3561,-1,0,0,0.0,929,350,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,46.295617,8.808924,Ticino,21,5,0,1006.79,98.954
2020-09-07,16:00,UR,85,138,0,0,,,128,7,https://www.ur.ch/themen/2962,,11.0,,,,,,,,,46.771849,8.628586,Uri,04,1,0,380.17,19.284
2020-09-07,03:00,VD,,7972,2,22,2,,,434,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,122,0,1005.17,54.722
2020-09-07,03:00,VS,,2449,1,4,0,0.0,320,155,https://www.vs.ch/de/web/coronavirus,83.0,207.0,293.0,,,,,,,,46.209567,7.604659,Valais/Wallis,23,9,0,717.13,45.388
2020-09-07,08:00,ZG,,377,-1,1,0,,318,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,34.0,42.0,162.0,204.0,,,,,,,47.157296,8.537294,Zug,09,6,0,300.64,7.177
2020-09-07,14:30,ZH,,6557,3,34,,8.0,,142,https://www.zh.ch/de/gesundheit/coronavirus.html,593.0,1378.0,,,,,,,,,47.41275,8.65508,Zürich,01,43,0,435.88,9.44
2020-09-08,03:00,AG,,2260,0,2,1,1.0,1170,52,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,136.0,292.0,699.0,,,,,,,,47.40966,8.15688,Aargau,01,20,0,336.81,7.75
2020-09-08,12:00,AI,,25,0,1,,,,0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,1.0,1.0,13.0,14.0,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,155.28,0.0
2020-09-08,08:00,BE,,2698,0,3,2,1.0,,99,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,17,0,261.66,9.601
2020-09-08,03:00,BL,,1075,0,0,0,0.0,995,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,44.0,94.0,211.0,305.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,8,0,374.56,12.195
2020-09-08,09:00,BS,235,1254,0,4,1,,1154,54,https://www.gesundheit.bs.ch,46.0,67.0,305.0,372.0,,544.0,1.0,3.0,,,47.564869,7.615259,Basel-Stadt,12,7,0,646.73,27.849
2020-09-08,03:00,FL,900,107,0,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,277.2,2.591
2020-09-08,03:00,FR,30,1920,1,6,0,,164,88,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,22,1,609.33,27.928
2020-09-08,03:00,GE,71961,7314,6,20,1,1.0,973,301,https://www.ge.ch/document/21502/telecharger,348.0,708.0,1281.0,,3.0,,,,,,46.220528,6.132935,Genève,25,40,0,1476.98,60.784
2020-09-08,11:00,GL,,166,0,0,,,,13,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,46.931042000000005,9.065751,Glarus,08,0,0,411.91,32.258
2020-09-08,03:00,GR,,1028,0,1,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,25.0,112.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,5,0,519.45,25.265
2020-09-08,03:00,JU,,281,1,5,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,1,0,383.36,9.55
2020-09-08,03:00,LU,,1093,-2,6,1,,,21,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,37.0,120.0,,,,,,,,,47.067763,8.1102,Luzern,03,1,0,268.88,5.166
2020-09-08,03:00,NE,,932,0,2,0,0.0,,85,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,5,0,523.6,47.753
2020-09-08,03:00,NW,,138,0,1,1,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,320.93,6.977
2020-09-08,03:00,OW,6,107,0,0,,,1,0,https://www.ow.ch/dl.php/de/5f636bf8a9377/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,46.804527,8.144317000000001,Obwalden,06,0,0,284.57,0.0
2020-09-08,12:00,SG,,1341,-1,7,1,0.0,226,41,https://www.sg.ch/tools/informationen-coronavirus.html,97.0,589.0,,,,,,,,,47.1832,9.274744,St. Gallen,17,20,0,265.7,8.124
